Station,Date(NZST),Tair(C),Twet(C),RH(%),Tdew(C)
3925,20190112:0300,10.1,9.1,87.0,8.0
15752,20190112:0400,10.2,7.9,71.0,5.2
3925,20190112:0400,9.7,8.8,88.0,7.8
15752,20190112:0500,9.8,7.6,72.0,5.0
3925,20190112:0500,8.9,8.2,90.0,7.4
15752,20190112:0600,9.7,7.9,76.0,5.7
3925,20190112:0600,8.8,8.1,90.0,7.3
15752,20190112:0700,12.3,9.5,67.0,6.4
3925,20190112:0700,11.5,9.9,80.0,8.2
15752,20190112:0800,13.6,10.1,61.0,6.3
3925,20190112:0800,13.9,11.1,69.0,8.3
15752,20190112:0900,14.5,10.4,56.0,5.9
3925,20190112:0900,15.8,12.4,65.0,9.3
15752,20190112:1000,15.2,11.2,58.0,7.0
3925,20190112:1000,19.1,14.1,55.0,9.9
15752,20190112:1100,15.5,11.4,58.0,7.3
3925,20190112:1100,21.4,15.0,47.0,9.7
15752,20190112:1200,15.4,11.3,58.0,7.2
3925,20190112:1200,23.4,15.6,40.0,9.1
15752,20190112:1300,15.9,11.9,59.0,7.9
3925,20190112:1300,25.0,16.4,37.0,9.3
15752,20190112:1400,16.6,12.1,56.0,7.8
3925,20190112:1400,25.5,15.9,32.0,7.6
15752,20190112:1500,16.1,12.4,62.0,8.8
3925,20190112:1500,25.4,15.2,28.0,5.6
15752,20190112:1600,15.8,12.3,64.0,9.0
3925,20190112:1600,24.9,14.8,28.0,5.2
15752,20190112:1700,15.9,12.7,67.0,9.8
3925,20190112:1700,23.8,14.4,30.0,5.2
15752,20190112:1800,15.6,12.7,70.0,10.2
3925,20190112:1800,23.0,14.9,37.0,7.6
15752,20190112:1900,15.6,13.0,73.0,10.8
3925,20190112:1900,21.3,15.0,47.0,9.6
15752,20190112:2000,14.6,12.3,75.0,10.2
3925,20190112:2000,19.2,14.4,56.0,10.2
15752,20190112:2100,14.4,12.8,82.0,11.4
3925,20190112:2100,17.2,13.7,66.0,10.8
15752,20190112:2200,14.7,13.3,84.0,12.0
3925,20190112:2200,16.2,13.5,72.0,11.2
15752,20190112:2300,14.7,13.7,89.0,12.9
3925,20190112:2300,14.4,12.5,79.0,10.8
15752,20190113:0000,15.3,14.1,87.0,13.2
3925,20190113:0000,13.6,12.1,83.0,10.8
15752,20190113:0100,15.2,14.1,88.0,13.2
3925,20190113:0100,12.6,11.3,85.0,10.1
15752,20190113:0200,15.0,13.9,88.0,13.0
3925,20190113:0200,11.7,10.8,89.0,10.0
15752,20190113:0300,14.8,13.7,88.0,12.8
3925,20190113:0300,11.1,10.3,90.0,9.5
15752,20190113:0400,15.0,13.7,86.0,12.7
3925,20190113:0400,10.2,9.5,91.0,8.8
15752,20190113:0500,14.6,13.3,86.0,12.3
3925,20190113:0500,11.0,10.4,92.0,9.8
15752,20190113:0600,14.8,13.3,83.0,12.0
3925,20190113:0600,12.2,11.5,91.0,10.8
15752,20190113:0700,16.6,14.0,74.0,12.0
3925,20190113:0700,13.9,12.8,87.0,11.8
15752,20190113:0800,16.0,14.2,81.0,12.8
3925,20190113:0800,14.9,13.3,82.0,11.9
15752,20190113:0900,17.3,14.8,75.0,12.8
3925,20190113:0900,16.3,14.1,77.0,12.3
15752,20190113:1000,16.0,14.4,83.0,13.1
3925,20190113:1000,18.8,14.8,63.0,11.6
15752,20190113:1100,15.3,14.2,88.0,13.3
3925,20190113:1100,20.2,15.2,56.0,11.2
15752,20190113:1200,15.7,14.9,91.0,14.3
3925,20190113:1200,21.5,15.4,49.0,10.4
15752,20190113:1300,15.8,15.1,92.0,14.5
3925,20190113:1300,21.4,14.8,45.0,9.0
15752,20190113:1400,16.1,14.3,81.0,12.8
3925,20190113:1400,20.0,13.9,47.0,8.4
15752,20190113:1500,15.7,14.2,84.0,13.0
3925,20190113:1500,17.9,13.5,58.0,9.5
15752,20190113:1600,13.7,12.8,90.0,12.1
3925,20190113:1600,15.7,13.3,75.0,11.3
15752,20190113:1700,12.5,11.8,92.0,11.3
3925,20190113:1700,14.5,13.0,83.0,11.7
15752,20190113:1800,13.0,12.7,96.0,12.4
3925,20190113:1800,14.1,13.0,88.0,12.2
15752,20190113:1900,12.6,12.0,93.0,11.5
3925,20190113:1900,14.4,13.3,88.0,12.5
15752,20190113:2000,12.7,12.2,94.0,11.8
3925,20190113:2000,14.2,13.5,92.0,12.9
15752,20190113:2100,12.9,12.3,93.0,11.8
3925,20190113:2100,13.3,12.3,88.0,11.4
15752,20190113:2200,13.0,12.3,92.0,11.7
3925,20190113:2200,12.6,11.9,91.0,11.2
15752,20190113:2300,13.1,12.1,88.0,11.2
3925,20190113:2300,12.3,11.6,91.0,10.9
15752,20190114:0000,12.1,11.4,91.0,10.7
3925,20190114:0000,12.0,11.4,92.0,10.8
15752,20190114:0100,12.3,11.7,93.0,11.2
3925,20190114:0100,11.8,11.3,94.0,10.9
15752,20190114:0200,12.6,11.7,89.0,10.9
3925,20190114:0200,11.8,11.3,94.0,10.9
15752,20190114:0300,12.4,11.5,89.0,10.6
3925,20190114:0300,11.7,11.2,94.0,10.8
15752,20190114:0400,11.8,10.7,87.0,9.7
3925,20190114:0400,11.3,10.7,93.0,10.2
15752,20190114:0500,11.7,10.7,88.0,9.8
3925,20190114:0500,10.9,10.4,94.0,10.0
15752,20190114:0600,11.9,10.8,87.0,9.8
3925,20190114:0600,10.7,10.2,94.0,9.8
15752,20190114:0700,13.1,11.5,81.0,9.9
3925,20190114:0700,11.5,11.0,94.0,10.6
15752,20190114:0800,14.3,11.7,72.0,9.3
3925,20190114:0800,13.6,12.5,87.0,11.5
15752,20190114:0900,14.9,12.5,74.0,10.3
3925,20190114:0900,15.2,13.0,76.0,11.0
15752,20190114:1000,15.4,12.2,67.0,9.3
3925,20190114:1000,16.6,13.3,67.0,10.5
15752,20190114:1100,16.6,13.6,70.0,11.1
3925,20190114:1100,18.4,13.9,58.0,10.0
15752,20190114:1200,17.2,14.2,70.0,11.7
3925,20190114:1200,18.2,13.6,57.0,9.6
15752,20190114:1300,15.5,13.6,80.0,12.1
3925,20190114:1300,19.8,14.6,54.0,10.2
15752,20190114:1400,15.7,14.1,83.0,12.8
3925,20190114:1400,20.6,13.3,39.0,6.2
15752,20190114:1500,15.1,13.3,81.0,11.9
3925,20190114:1500,21.7,13.9,37.0,6.4
15752,20190114:1600,13.8,12.6,86.0,11.5
3925,20190114:1600,20.0,13.1,41.0,6.4
15752,20190114:1700,13.1,11.7,84.0,10.5
3925,20190114:1700,19.6,13.2,44.0,7.0
15752,20190114:1800,14.0,12.0,78.0,10.2
3925,20190114:1800,19.9,13.7,46.0,8.0
15752,20190114:1900,13.0,11.1,78.0,9.3
3925,20190114:1900,19.7,13.4,45.0,7.5
15752,20190114:2000,12.8,11.0,79.0,9.3
3925,20190114:2000,17.7,12.3,49.0,6.9
15752,20190114:2100,12.8,11.0,79.0,9.3
3925,20190114:2100,15.2,11.6,62.0,8.0
15752,20190114:2200,12.7,11.1,81.0,9.5
3925,20190114:2200,13.2,10.7,72.0,8.3
15752,20190114:2300,12.6,11.0,81.0,9.4
3925,20190114:2300,12.6,10.2,72.0,7.7
15752,20190115:0000,12.3,10.8,82.0,9.3
3925,20190115:0000,11.2,9.1,74.0,6.8
15752,20190115:0100,12.3,11.0,84.0,9.7
3925,20190115:0100,10.8,9.0,77.0,6.9
15752,20190115:0200,12.2,10.9,84.0,9.6
3925,20190115:0200,10.1,8.4,78.0,6.5
15752,20190115:0300,12.1,10.9,85.0,9.7
3925,20190115:0300,10.0,8.2,77.0,6.2
15752,20190115:0400,11.4,10.3,86.0,9.2
3925,20190115:0400,9.3,7.7,79.0,5.9
15752,20190115:0500,11.4,10.5,89.0,9.7
3925,20190115:0500,8.7,7.4,82.0,5.8
15752,20190115:0600,12.3,11.2,87.0,10.2
3925,20190115:0600,7.9,6.8,84.0,5.4
15752,20190115:0700,12.9,11.4,82.0,9.9
3925,20190115:0700,11.1,9.2,76.0,7.1
15752,20190115:0800,14.0,11.8,75.0,9.7
3925,20190115:0800,13.1,10.1,66.0,6.9
15752,20190115:0900,14.8,12.0,70.0,9.4
3925,20190115:0900,16.1,11.6,55.0,7.1
15752,20190115:1000,15.8,11.9,60.0,8.1
3925,20190115:1000,20.0,14.0,48.0,8.7
15752,20190115:1100,15.8,12.7,68.0,9.9
3925,20190115:1100,22.7,15.1,40.0,8.4
15752,20190115:1200,16.6,13.5,69.0,10.9
3925,20190115:1200,24.0,15.0,33.0,6.8
15752,20190115:1300,17.0,13.7,67.0,10.8
3925,20190115:1300,26.1,15.7,28.0,6.2
15752,20190115:1400,16.8,13.2,64.0,10.0
3925,20190115:1400,27.7,16.4,26.0,6.5
15752,20190115:1500,16.9,13.6,67.0,10.7
3925,20190115:1500,28.5,16.8,25.0,6.6
15752,20190115:1600,16.9,13.3,64.0,10.1
3925,20190115:1600,28.7,15.3,17.0,1.3
15752,20190115:1700,16.1,13.3,71.0,10.9
3925,20190115:1700,28.6,15.7,19.0,2.8
15752,20190115:1800,15.5,12.1,65.0,9.0
3925,20190115:1800,27.2,15.0,20.0,2.3
15752,20190115:1900,15.9,12.0,60.0,8.2
3925,20190115:1900,24.2,13.4,22.0,1.2
15752,20190115:2000,15.7,12.3,65.0,9.2
3925,20190115:2000,21.4,12.7,30.0,3.2
15752,20190115:2100,15.1,12.6,73.0,10.3
3925,20190115:2100,17.6,12.0,47.0,6.2
15752,20190115:2200,14.1,12.0,77.0,10.1
3925,20190115:2200,14.8,10.4,54.0,5.6
15752,20190115:2300,14.7,12.6,77.0,10.7
3925,20190115:2300,14.1,9.6,52.0,4.4
15752,20190116:0000,14.4,12.2,76.0,10.2
3925,20190116:0000,12.3,8.9,61.0,5.0
15752,20190116:0100,13.6,11.6,77.0,9.6
3925,20190116:0100,11.6,8.5,63.0,4.8
15752,20190116:0200,13.3,11.4,78.0,9.6
3925,20190116:0200,9.2,7.3,75.0,5.0
15752,20190116:0300,12.8,11.3,82.0,9.8
3925,20190116:0300,8.2,6.8,80.0,5.0
15752,20190116:0400,11.2,10.1,86.0,9.0
3925,20190116:0400,7.2,6.2,85.0,4.9
15752,20190116:0500,12.4,11.5,89.0,10.6
3925,20190116:0500,6.7,5.8,87.0,4.7
15752,20190116:0600,13.8,12.5,85.0,11.3
3925,20190116:0600,6.3,5.5,88.0,4.5
15752,20190116:0700,15.3,13.2,78.0,11.5
3925,20190116:0700,10.7,8.5,72.0,5.9
15752,20190116:0800,16.4,13.7,72.0,11.4
3925,20190116:0800,13.6,10.3,63.0,6.7
15752,20190116:0900,17.2,14.4,72.0,12.1
3925,20190116:0900,16.5,12.2,57.0,8.0
15752,20190116:1000,17.7,15.3,76.0,13.4
3925,20190116:1000,19.6,12.0,35.0,3.7
15752,20190116:1100,18.3,15.5,73.0,13.4
3925,20190116:1100,22.5,13.6,31.0,4.6
15752,20190116:1200,19.1,15.9,70.0,13.5
3925,20190116:1200,25.6,14.3,22.0,2.3
15752,20190116:1300,20.1,16.7,69.0,14.3
3925,20190116:1300,27.2,15.2,21.0,3.0
15752,20190116:1400,19.9,16.8,72.0,14.7
3925,20190116:1400,28.0,16.1,23.0,5.0
15752,20190116:1500,19.9,16.5,69.0,14.1
3925,20190116:1500,28.0,17.2,29.0,8.3
15752,20190116:1600,19.3,16.5,74.0,14.6
3925,20190116:1600,27.3,16.9,30.0,8.2
15752,20190116:1700,18.7,16.1,75.0,14.2
3925,20190116:1700,26.1,15.9,29.0,6.7
15752,20190116:1800,18.1,15.9,78.0,14.2
3925,20190116:1800,24.7,14.7,28.0,5.0
15752,20190116:1900,17.7,15.8,81.0,14.4
3925,20190116:1900,23.4,13.9,29.0,4.4
15752,20190116:2000,18.3,15.7,75.0,13.8
3925,20190116:2000,20.0,13.6,45.0,7.7
15752,20190116:2100,18.2,15.2,71.0,12.9
3925,20190116:2100,16.7,12.6,59.0,8.7
15752,20190116:2200,17.2,15.6,84.0,14.5
3925,20190116:2200,15.1,11.9,66.0,8.8
15752,20190116:2300,16.7,15.4,86.0,14.4
3925,20190116:2300,14.3,11.6,70.0,8.9
15752,20190117:0000,15.6,14.7,90.0,14.0
3925,20190117:0000,13.6,11.4,75.0,9.3
15752,20190117:0100,15.7,15.0,92.0,14.4
3925,20190117:0100,13.0,11.1,78.0,9.3
15752,20190117:0200,15.9,15.3,93.0,14.8
3925,20190117:0200,12.4,10.8,81.0,9.2
15752,20190117:0300,15.6,14.8,91.0,14.1
3925,20190117:0300,12.0,10.6,83.0,9.2
15752,20190117:0400,15.9,15.1,91.0,14.4
3925,20190117:0400,11.4,10.1,84.0,8.8
15752,20190117:0500,15.7,14.6,88.0,13.7
3925,20190117:0500,10.6,9.5,86.0,8.4
15752,20190117:0600,16.0,15.3,92.0,14.7
3925,20190117:0600,10.4,9.5,88.0,8.5
15752,20190117:0700,16.4,15.2,87.0,14.2
3925,20190117:0700,12.7,11.9,90.0,11.1
15752,20190117:0800,18.0,15.0,71.0,12.7
3925,20190117:0800,14.9,13.5,85.0,12.4
15752,20190117:0900,17.8,15.8,80.0,14.3
3925,20190117:0900,17.0,14.7,77.0,12.9
15752,20190117:1000,17.9,15.7,78.0,14.0
3925,20190117:1000,19.5,15.9,67.0,13.2
15752,20190117:1100,16.8,15.6,88.0,14.8
3925,20190117:1100,23.3,16.6,47.0,11.4
15752,20190117:1200,19.7,17.6,80.0,16.2
3925,20190117:1200,25.0,14.7,27.0,4.8
15752,20190117:1300,18.2,16.3,81.0,14.9
3925,20190117:1300,26.1,16.2,31.0,7.7
15752,20190117:1400,17.6,16.2,86.0,15.2
3925,20190117:1400,24.8,15.8,34.0,7.9
15752,20190117:1500,17.2,15.6,84.0,14.5
3925,20190117:1500,25.8,16.2,32.0,7.9
15752,20190117:1600,16.9,15.5,86.0,14.6
3925,20190117:1600,27.3,16.0,25.0,5.6
15752,20190117:1700,16.6,14.9,82.0,13.5
3925,20190117:1700,26.8,15.8,26.0,5.7
15752,20190117:1800,15.9,14.8,88.0,13.9
3925,20190117:1800,24.1,16.5,42.0,10.4
15752,20190117:1900,15.5,14.6,90.0,13.9
3925,20190117:1900,21.3,15.7,53.0,11.4
15752,20190117:2000,14.9,13.9,89.0,13.1
3925,20190117:2000,19.0,14.9,62.0,11.6
15752,20190117:2100,14.4,13.5,90.0,12.8
3925,20190117:2100,18.0,14.7,68.0,12.0
15752,20190117:2200,14.3,13.4,90.0,12.7
3925,20190117:2200,17.6,14.6,71.0,12.3
15752,20190117:2300,14.0,13.3,92.0,12.7
3925,20190117:2300,17.8,14.7,70.0,12.3
15752,20190118:0000,13.8,13.1,92.0,12.5
3925,20190118:0000,17.7,14.5,69.0,12.0
15752,20190118:0100,13.4,12.8,93.0,12.3
3925,20190118:0100,17.5,14.8,73.0,12.6
15752,20190118:0200,13.1,12.6,94.0,12.2
3925,20190118:0200,17.4,14.8,74.0,12.7
15752,20190118:0300,13.1,12.3,91.0,11.7
3925,20190118:0300,17.1,14.6,75.0,12.7
15752,20190118:0400,13.2,12.1,87.0,11.1
3925,20190118:0400,16.0,14.2,81.0,12.8
15752,20190118:0500,13.4,12.3,87.0,11.3
3925,20190118:0500,15.9,14.2,82.0,12.8
15752,20190118:0600,13.4,12.4,88.0,11.5
3925,20190118:0600,15.9,14.4,84.0,13.2
15752,20190118:0700,13.7,12.6,87.0,11.6
3925,20190118:0700,16.4,14.7,82.0,13.3
15752,20190118:0800,14.1,12.9,86.0,11.8
3925,20190118:0800,17.4,15.2,78.0,13.5
15752,20190118:0900,14.6,13.2,84.0,11.9
3925,20190118:0900,18.8,15.8,72.0,13.7
15752,20190118:1000,14.5,13.1,84.0,11.8
3925,20190118:1000,21.8,17.1,60.0,13.7
15752,20190118:1100,14.7,13.2,83.0,11.8
3925,20190118:1100,25.2,19.0,53.0,14.9
15752,20190118:1200,15.0,13.3,82.0,12.0
3925,20190118:1200,25.8,18.9,49.0,14.3
15752,20190118:1300,16.0,14.1,80.0,12.6
3925,20190118:1300,28.1,19.2,40.0,13.3
15752,20190118:1400,15.9,14.3,83.0,13.0
3925,20190118:1400,27.8,19.2,41.0,13.4
15752,20190118:1500,17.0,15.0,80.0,13.5
3925,20190118:1500,28.6,19.6,40.0,13.7
15752,20190118:1600,16.9,14.8,79.0,13.2
3925,20190118:1600,28.0,19.0,39.0,12.8
15752,20190118:1700,16.1,14.5,83.0,13.2
3925,20190118:1700,28.4,18.8,36.0,11.9
15752,20190118:1800,15.9,14.5,85.0,13.4
3925,20190118:1800,27.7,18.4,37.0,11.7
15752,20190118:1900,16.1,14.7,85.0,13.6
3925,20190118:1900,25.0,18.1,48.0,13.2
15752,20190118:2000,15.7,14.4,86.0,13.4
3925,20190118:2000,22.2,17.3,59.0,13.8
15752,20190118:2100,15.4,14.5,90.0,13.8
3925,20190118:2100,19.4,16.5,73.0,14.4
15752,20190118:2200,15.6,14.7,90.0,14.0
3925,20190118:2200,18.0,15.9,79.0,14.3
15752,20190118:2300,15.8,14.7,88.0,13.8
3925,20190118:2300,17.6,15.6,80.0,14.1
15752,20190119:0000,16.0,14.8,87.0,13.8
3925,20190119:0000,16.4,14.9,84.0,13.7
15752,20190119:0100,16.0,15.0,89.0,14.2
3925,20190119:0100,16.7,15.3,85.0,14.2
15752,20190119:0200,15.8,14.7,88.0,13.8
3925,20190119:0200,16.1,15.0,88.0,14.1
15752,20190119:0300,15.7,14.7,89.0,13.9
3925,20190119:0300,15.9,14.9,89.0,14.1
15752,20190119:0400,15.9,14.9,89.0,14.1
3925,20190119:0400,15.5,14.5,89.0,13.7
15752,20190119:0500,15.7,15.0,92.0,14.4
3925,20190119:0500,15.4,14.5,90.0,13.8
15752,20190119:0600,15.6,15.0,93.0,14.5
3925,20190119:0600,16.1,15.1,89.0,14.3
15752,20190119:0700,16.0,15.2,91.0,14.5
3925,20190119:0700,17.0,15.7,87.0,14.8
15752,20190119:0800,16.2,15.3,90.0,14.6
3925,20190119:0800,17.7,15.9,82.0,14.6
15752,20190119:0900,16.8,15.5,87.0,14.6
3925,20190119:0900,18.3,15.5,73.0,13.4
15752,20190119:1000,16.9,15.6,87.0,14.7
3925,20190119:1000,19.2,15.8,68.0,13.2
15752,20190119:1100,16.8,16.0,92.0,15.5
3925,20190119:1100,20.4,15.1,54.0,10.8
15752,20190119:1200,17.1,16.5,94.0,16.1
3925,20190119:1200,21.8,15.1,45.0,9.4
15752,20190119:1300,17.4,16.9,95.0,16.6
3925,20190119:1300,21.8,16.6,56.0,12.6
15752,20190119:1400,17.3,16.6,93.0,16.2
3925,20190119:1400,22.7,17.9,60.0,14.6
15752,20190119:1500,18.6,17.2,86.0,16.2
3925,20190119:1500,21.0,17.1,66.0,14.4
15752,20190119:1600,18.3,17.3,90.0,16.6
3925,20190119:1600,19.3,17.3,81.0,16.0
15752,20190119:1700,25.3,18.6,50.0,14.2
3925,20190119:1700,19.0,17.3,84.0,16.2
15752,20190119:1800,24.6,18.4,52.0,14.1
3925,20190119:1800,19.4,17.6,83.0,16.4
15752,20190119:1900,20.6,18.0,76.0,16.2
3925,20190119:1900,19.1,17.9,88.0,17.1
15752,20190119:2000,20.7,14.1,44.0,8.0
3925,20190119:2000,18.9,17.7,88.0,16.9
15752,20190119:2100,19.0,12.6,43.0,6.2
3925,20190119:2100,18.6,17.6,90.0,16.9
15752,20190119:2200,16.8,13.3,65.0,10.2
3925,20190119:2200,17.5,16.0,85.0,15.0
15752,20190119:2300,15.1,11.8,65.0,8.6
3925,20190119:2300,16.5,14.8,82.0,13.4
15752,20190120:0000,14.7,11.3,64.0,8.0
3925,20190120:0000,14.8,13.3,83.0,12.0
15752,20190120:0100,14.7,10.4,55.0,5.8
3925,20190120:0100,14.3,13.2,88.0,12.3
15752,20190120:0200,13.8,10.1,59.0,6.0
3925,20190120:0200,12.9,12.1,90.0,11.3
15752,20190120:0300,13.0,9.7,63.0,6.1
3925,20190120:0300,12.7,12.1,93.0,11.6
15752,20190120:0400,12.8,9.6,64.0,6.2
3925,20190120:0400,12.7,12.0,92.0,11.4
15752,20190120:0500,12.2,9.4,67.0,6.3
3925,20190120:0500,12.6,12.0,93.0,11.5
15752,20190120:0600,12.4,9.5,66.0,6.2
3925,20190120:0600,12.3,11.6,92.0,11.0
15752,20190120:0700,13.8,9.9,57.0,5.4
3925,20190120:0700,12.9,11.7,86.0,10.6
15752,20190120:0800,15.0,10.6,54.0,5.8
3925,20190120:0800,13.2,11.7,83.0,10.4
15752,20190120:0900,16.3,10.5,43.0,3.7
3925,20190120:0900,15.3,11.9,64.0,8.5
15752,20190120:1000,17.6,10.9,38.0,3.1
3925,20190120:1000,16.3,12.5,62.0,9.0
15752,20190120:1100,19.1,11.7,35.0,3.3
3925,20190120:1100,18.0,13.2,55.0,8.8
15752,20190120:1200,19.9,12.0,33.0,3.2
3925,20190120:1200,18.9,12.8,45.0,6.7
15752,20190120:1300,20.1,12.4,35.0,4.2
3925,20190120:1300,19.2,12.8,43.0,6.4
15752,20190120:1400,21.5,13.0,32.0,4.2
3925,20190120:1400,20.4,13.2,39.0,6.0
15752,20190120:1500,24.3,14.4,28.0,4.7
3925,20190120:1500,19.2,12.1,38.0,4.6
15752,20190120:1600,22.1,13.3,31.0,4.2
3925,20190120:1600,18.2,12.2,45.0,6.1
15752,20190120:1700,19.4,13.8,50.0,8.7
3925,20190120:1700,17.7,12.6,52.0,7.8
15752,20190120:1800,18.9,13.7,53.0,9.1
3925,20190120:1800,17.0,12.6,57.0,8.4
15752,20190120:1900,18.9,13.9,54.0,9.4
3925,20190120:1900,16.4,12.2,58.0,8.1
15752,20190120:2000,15.9,13.0,70.0,10.5
3925,20190120:2000,15.0,12.2,70.0,9.6
15752,20190120:2100,15.1,12.3,70.0,9.7
3925,20190120:2100,14.6,12.5,77.0,10.6
15752,20190120:2200,14.0,11.3,70.0,8.6
3925,20190120:2200,13.7,12.2,83.0,10.9
15752,20190120:2300,13.1,10.6,71.0,8.0
3925,20190120:2300,13.1,12.3,91.0,11.7
15752,20190121:0000,12.9,10.6,73.0,8.2
3925,20190121:0000,13.1,12.6,94.0,12.2
15752,20190121:0100,12.1,10.1,76.0,8.0
3925,20190121:0100,13.3,12.9,95.0,12.5
15752,20190121:0200,13.3,10.5,68.0,7.5
3925,20190121:0200,13.3,12.9,95.0,12.5
15752,20190121:0300,13.4,10.3,65.0,7.0
3925,20190121:0300,13.5,13.0,94.0,12.6
15752,20190121:0400,12.5,9.9,70.0,7.2
3925,20190121:0400,13.7,13.2,94.0,12.8
15752,20190121:0500,13.0,10.0,66.0,6.8
3925,20190121:0500,13.8,13.4,95.0,13.0
15752,20190121:0600,12.8,9.7,65.0,6.4
3925,20190121:0600,14.0,13.6,95.0,13.2
15752,20190121:0700,13.4,10.5,67.0,7.4
3925,20190121:0700,14.1,13.7,95.0,13.3
15752,20190121:0800,15.7,11.6,58.0,7.5
3925,20190121:0800,15.4,14.2,87.0,13.3
15752,20190121:0900,15.3,11.7,62.0,8.1
3925,20190121:0900,15.4,14.1,86.0,13.1
15752,20190121:1000,16.5,12.3,58.0,8.2
3925,20190121:1000,14.7,13.3,84.0,12.0
15752,20190121:1100,16.1,11.7,56.0,7.3
3925,20190121:1100,16.7,13.2,65.0,10.1
15752,20190121:1200,16.7,12.2,56.0,7.9
3925,20190121:1200,16.4,13.4,69.0,10.7
15752,20190121:1300,17.7,12.2,48.0,6.6
3925,20190121:1300,16.4,13.6,71.0,11.1
15752,20190121:1400,17.7,12.4,50.0,7.2
3925,20190121:1400,16.0,14.1,80.0,12.6
15752,20190121:1500,16.7,12.7,60.0,8.9
3925,20190121:1500,16.2,13.0,67.0,10.1
15752,20190121:1600,18.0,12.5,49.0,7.1
3925,20190121:1600,15.1,12.5,72.0,10.1
15752,20190121:1700,15.6,11.8,61.0,8.1
3925,20190121:1700,15.7,12.5,67.0,9.6
15752,20190121:1800,16.6,11.8,53.0,7.0
3925,20190121:1800,15.5,12.0,64.0,8.7
15752,20190121:1900,14.6,10.8,60.0,6.9
3925,20190121:1900,14.7,11.7,68.0,8.9
15752,20190121:2000,14.2,10.0,55.0,5.3
3925,20190121:2000,14.0,11.4,71.0,8.8
15752,20190121:2100,13.7,9.6,55.0,4.8
3925,20190121:2100,13.4,10.8,71.0,8.3
15752,20190121:2200,12.9,9.5,61.0,5.6
3925,20190121:2200,13.2,10.9,74.0,8.7
15752,20190121:2300,13.2,9.9,63.0,6.3
3925,20190121:2300,12.8,10.9,78.0,9.1
15752,20190122:0000,13.3,10.4,67.0,7.3
3925,20190122:0000,12.7,10.5,74.0,8.2
15752,20190122:0100,13.1,10.5,70.0,7.8
3925,20190122:0100,12.5,10.6,78.0,8.8
15752,20190122:0200,13.1,10.6,71.0,8.0
3925,20190122:0200,12.3,10.8,82.0,9.3
15752,20190122:0300,12.8,10.4,72.0,7.9
3925,20190122:0300,12.3,11.1,86.0,10.0
15752,20190122:0400,12.7,10.5,74.0,8.2
3925,20190122:0400,12.2,11.1,87.0,10.1
15752,20190122:0500,13.0,10.7,74.0,8.5
3925,20190122:0500,11.9,11.1,90.0,10.3
15752,20190122:0600,13.5,11.1,73.0,8.8
3925,20190122:0600,11.9,11.2,91.0,10.5
15752,20190122:0700,14.1,11.6,72.0,9.1
3925,20190122:0700,12.4,11.6,90.0,10.8
15752,20190122:0800,14.4,11.6,70.0,9.0
3925,20190122:0800,12.9,11.7,86.0,10.6
15752,20190122:0900,15.2,12.6,72.0,10.2
3925,20190122:0900,14.8,12.8,78.0,11.0
15752,20190122:1000,17.0,13.7,67.0,10.8
3925,20190122:1000,15.2,12.8,74.0,10.6
15752,20190122:1100,19.3,15.3,63.0,12.1
3925,20190122:1100,16.2,13.2,69.0,10.5
15752,20190122:1200,19.9,15.8,63.0,12.7
3925,20190122:1200,17.9,14.3,65.0,11.3
15752,20190122:1300,20.8,16.3,61.0,13.0
3925,20190122:1300,16.9,14.6,77.0,12.9
15752,20190122:1400,22.0,17.1,59.0,13.6
3925,20190122:1400,18.0,15.7,77.0,13.9
15752,20190122:1500,24.4,17.3,46.0,12.1
3925,20190122:1500,20.2,16.5,67.0,13.9
15752,20190122:1600,27.8,16.9,28.0,7.7
3925,20190122:1600,19.6,14.9,58.0,11.1
15752,20190122:1700,27.0,16.7,30.0,8.0
3925,20190122:1700,19.1,15.0,62.0,11.7
15752,20190122:1800,27.0,17.0,32.0,8.9
3925,20190122:1800,18.5,14.5,62.0,11.1
15752,20190122:1900,26.3,16.7,33.0,8.8
3925,20190122:1900,17.2,14.5,73.0,12.3
15752,20190122:2000,24.8,15.8,34.0,7.9
3925,20190122:2000,16.5,14.4,78.0,12.7
15752,20190122:2100,20.2,15.6,59.0,11.9
3925,20190122:2100,16.4,14.4,79.0,12.8
15752,20190122:2200,16.4,14.4,79.0,12.8
3925,20190122:2200,15.9,14.6,86.0,13.6
15752,20190122:2300,16.5,14.6,80.0,13.0
3925,20190122:2300,15.5,14.6,90.0,13.9
15752,20190123:0000,16.3,13.8,74.0,11.7
3925,20190123:0000,15.4,14.8,93.0,14.3
15752,20190123:0100,15.9,13.1,71.0,10.7
3925,20190123:0100,15.4,14.9,94.0,14.4
15752,20190123:0200,15.7,13.2,74.0,11.1
3925,20190123:0200,15.4,14.9,94.0,14.4
15752,20190123:0300,15.4,13.1,76.0,11.2
3925,20190123:0300,15.6,15.1,95.0,14.8
15752,20190123:0400,15.6,12.8,71.0,10.4
3925,20190123:0400,15.9,15.4,95.0,15.1
15752,20190123:0500,16.0,13.0,69.0,10.3
3925,20190123:0500,16.2,15.7,95.0,15.4
15752,20190123:0600,15.6,12.8,71.0,10.4
3925,20190123:0600,16.4,15.9,95.0,15.6
15752,20190123:0700,15.6,13.3,76.0,11.4
3925,20190123:0700,16.9,16.3,94.0,15.9
